date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,temp,precip,windspeed
2021-10-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,2.2,4.2
2021-10-01 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,2.2,4.2
2021-10-01 06:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,2.2,4.2
2021-10-01 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,2.2,4.2
2021-10-01 06:40:00,69.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,2.2,4.2
2021-10-01 06:50:00,0.0,0.0,496.0,195.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,2.2,4.2
2021-10-01 07:00:00,0.0,0.0,0.0,0.0,0.0,210.0,45.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,2.5,4.4
2021-10-01 07:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,149.0,150.0,161.0,0.0,0.0,0.0,23.6,2.5,4.4
2021-10-01 07:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,102.0,234.0,23.6,2.5,4.4
2021-10-01 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,2.5,4.4
2021-10-01 07:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,2.5,4.4
2021-10-01 07:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,2.5,4.4
2021-10-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,1.7,3.0
2021-10-01 08:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,1.7,3.0
2021-10-01 08:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,1.7,3.0
2021-10-01 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,1.7,3.0
2021-10-01 08:40:00,74.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,1.7,3.0
2021-10-01 08:50:00,0.0,0.0,436.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,1.7,3.0
2021-10-01 09:00:00,0.0,0.0,0.0,0.0,126.0,237.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,1.8,4.6
2021-10-01 09:10:00,123.0,221.0,0.0,0.0,0.0,0.0,0.0,84.0,16.0,124.0,257.0,0.0,0.0,0.0,0.0,23.5,1.8,4.6
2021-10-01 09:20:00,0.0,0.0,366.0,133.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,153.0,118.0,0.0,23.5,1.8,4.6
2021-10-01 09:30:00,0.0,0.0,0.0,0.0,0.0,108.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,23.5,1.8,4.6
2021-10-01 09:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,185.0,0.0,0.0,0.0,0.0,23.5,1.8,4.6
2021-10-01 09:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,1.8,4.6
2021-10-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,4.2,4.1
2021-10-01 10:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,4.2,4.1
2021-10-01 10:20:00,88.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,4.2,4.1
2021-10-01 10:30:00,0.0,0.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,4.2,4.1
2021-10-01 10:40:00,0.0,0.0,0.0,168.0,152.0,182.0,60.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,4.2,4.1
2021-10-01 10:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,180.0,0.0,0.0,0.0,0.0,0.0,22.5,4.2,4.1
2021-10-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,231.0,154.0,0.0,0.0,22.4,2.4,1.1
2021-10-01 11:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,339.0,22.4,2.4,1.1
2021-10-01 11:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,2.4,1.1
2021-10-01 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,2.4,1.1
2021-10-01 11:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,2.4,1.1
2021-10-01 11:50:00,133.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,2.4,1.1
2021-10-01 12:00:00,0.0,0.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,1.8,3.9
2021-10-01 12:10:00,0.0,0.0,0.0,263.0,122.0,212.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,1.8,3.9
2021-10-01 12:20:00,123.0,180.0,0.0,0.0,0.0,0.0,0.0,119.0,32.0,249.0,0.0,0.0,0.0,0.0,0.0,22.1,1.8,3.9
2021-10-01 12:30:00,0.0,0.0,491.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,220.0,148.0,0.0,0.0,22.1,1.8,3.9
2021-10-01 12:40:00,0.0,0.0,0.0,0.0,114.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,282.0,22.1,1.8,3.9
2021-10-01 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,1.8,3.9
2021-10-01 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,163.0,100.0,0.0,22.0,0.9,5.5
2021-10-01 13:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,22.0,0.9,5.5
2021-10-01 13:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.9,5.5
2021-10-01 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.9,5.5
2021-10-01 13:40:00,101.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.9,5.5
2021-10-01 13:50:00,0.0,0.0,368.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.9,5.5
2021-10-01 14:00:00,0.0,0.0,0.0,0.0,177.0,222.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.4,3.6
2021-10-01 14:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,21.0,168.0,0.0,0.0,0.0,0.0,0.0,21.8,0.4,3.6
2021-10-01 14:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,229.0,160.0,0.0,0.0,21.8,0.4,3.6
2021-10-01 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,267.0,21.8,0.4,3.6
2021-10-01 14:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.4,3.6
2021-10-01 14:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.4,3.6
