date,101.0,102.0,103.0,104.0,105.0,106.0,107.0,108.0,109.0,110.0,111.0,112.0,113.0,114.0,weekday,time
2021-10-01 06:00:00,0.18052516411378552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,06:00:00
2021-10-01 06:15:00,0.17091278524538916,0.07150297619047619,0.053598014888337465,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,06:15:00
2021-10-01 06:30:00,0.16192560175054704,0.06732804232804233,0.07308820212046019,0.0,0.29768518518518516,0.09666666666666668,0.08666666666666667,0.23092783505154638,0.08796296296296297,0.06310679611650485,0.0,0.0,0.0,0.0,4,06:30:00
2021-10-01 06:45:00,0.17788647187540224,0.13368347338935574,0.01488833746898263,0.035,0.36172839506172844,0.06738095238095239,0.06190476190476191,0.23453608247422678,0.13925925925925928,0.08523151605675879,0.11952380952380952,0.10962566844919786,0.06865079365079367,0.07555555555555556,4,06:45:00
2021-10-01 07:00:00,0.14978118161925597,0.14755952380952383,0.08547008547008547,0.013333333333333334,0.3907407407407408,0.08333333333333334,0.08333333333333334,0.23711340206185566,0.08148148148148149,0.08252427184466019,0.0821875,0.09670231729055258,0.09285714285714289,0.08958333333333335,4,07:00:00
2021-10-01 07:15:00,0.20277169948942375,0.11190476190476192,0.07087468982630273,0.08583333333333333,0.20305010893246186,0.05050125313283208,0.0662962962962963,0.1881443298969072,0.09855967078189301,0.07824476239141542,0.02,0.05247326203208556,0.028571428571428574,0.01,4,07:15:00
2021-10-01 07:30:00,0.11520144162697901,0.06684981684981685,0.03636190112616912,0.0,0.23464912280701758,0.0723389355742297,0.07052083333333334,0.21019473081328752,0.1137713109935332,0.07133225458468179,0.05120370370370371,0.044239183276616426,0.08276643990929707,0.09627450980392158,4,07:30:00
2021-10-01 07:45:00,0.12563822027716995,0.09194139194139196,0.05947063688999174,0.015,0.2626543209876543,0.05840773809523811,0.05683333333333335,0.20704467353951891,0.07944444444444446,0.08029935275080907,0.07313725490196078,0.05860071301247771,0.06144179894179894,0.08361111111111112,4,07:45:00
2021-10-01 08:00:00,0.11147580841235108,0.0761904761904762,0.07795698924731183,0.015555555555555557,0.24775132275132275,0.07694805194805196,0.07227272727272728,0.21713917525773196,0.06568930041152263,0.08745002855511136,0.09833333333333334,0.0641711229946524,0.051190476190476196,0.06783333333333334,4,08:00:00
