date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2021-10-01 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01 16:30:00,0.09333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01 17:00:00,0.0,1.0,0.33931623931623933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01 17:15:00,0.0,0.0,0.0,0.3007209062821833,0.1763367463026166,0.38896366083445494,0.08506616257088848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31095406360424027,0.10084033613445378,0.2594268476621418,0.22400990099009901,0.25718608169440244,0.0,0.0,0.0
2021-10-01 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2684931506849315,0.08888888888888889,0.294062205466541
2021-10-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 06:30:00,0.10333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 06:45:00,0.13,0.24065934065934066,0.31025641025641026,0.18331616889804325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 07:00:00,0.0,0.0,0.48717948717948717,0.2595262615859938,0.1353811149032992,0.2651413189771198,0.07372400756143667,0.20494699646643108,0.07142857142857142,0.2986425339366516,0.0,0.0,0.0,0.0,0.0
2021-10-02 07:15:00,0.0,0.0,0.0,0.0,0.15130830489192262,0.2503364737550471,0.05671077504725898,0.23674911660777384,0.09663865546218486,0.31070889894419307,0.24628712871287128,0.26021180030257185,0.19041095890410958,0.12777777777777777,0.19886899151743637
2021-10-02 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22524752475247525,0.26777609682299547,0.23424657534246576,0.1111111111111111,0.26767200754005654
2021-10-02 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 09:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 10:15:00,0.11444444444444445,0.1978021978021978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 10:30:00,0.0,0.0,0.4324786324786325,0.2595262615859938,0.15358361774744025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 10:45:00,0.0,0.0,0.0,0.0,0.0,0.3028263795423957,0.10396975425330814,0.2968197879858657,0.08823529411764705,0.20361990950226244,0.2660891089108911,0.0,0.0,0.0,0.0
2021-10-02 11:00:00,0.12777777777777777,0.24505494505494504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2556732223903177,0.21232876712328766,0.09888888888888889,0.34967012252591895
2021-10-02 11:15:00,0.0,0.0,0.41965811965811967,0.18640576725025745,0.13765642775881684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 11:30:00,0.1711111111111111,0.0,0.0,0.0,0.0,0.4253028263795424,0.08506616257088848,0.33922261484098937,0.15126050420168066,0.411764705882353,0.0,0.0,0.0,0.0,0.0
2021-10-02 11:45:00,0.0,0.21428571428571427,0.4264957264957265,0.21421215242018538,0.0,0.0,0.0,0.0,0.0,0.0,0.17326732673267328,0.19667170953101362,0.16027397260273973,0.08,0.29217719132893494
2021-10-02 12:00:00,0.0,0.0,0.0,0.0,0.12400455062571103,0.32570659488559894,0.11153119092627599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 12:15:00,0.12333333333333334,0.24725274725274726,0.0,0.0,0.0,0.0,0.0,0.31802120141342755,0.1764705882352941,0.3076923076923077,0.22772277227722773,0.1951588502269289,0.15342465753424658,0.0,0.0
2021-10-02 12:30:00,0.0,0.0,0.4675213675213675,0.3336766220391349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10111111111111111,0.2836946277097078
2021-10-02 12:45:00,0.0,0.0,0.0,0.0,0.17747440273037543,0.32705248990578734,0.08506616257088848,0.3250883392226148,0.1134453781512605,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20663650075414783,0.21534653465346534,0.2723146747352496,0.2136986301369863,0.07888888888888888,0.0
2021-10-02 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32704995287464655
2021-10-02 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 16:00:00,0.09888888888888889,0.26593406593406593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 16:15:00,0.0,0.0,0.41196581196581195,0.25231719876416064,0.15358361774744025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 16:30:00,0.0,0.0,0.0,0.0,0.0,0.2839838492597577,0.07561436672967864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02 16:45:00,0.11222222222222222,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27685325264750377,0.16301369863013698,0.26666666666666666,0.0
2021-10-02 17:00:00,0.11333333333333333,0.0,0.39658119658119656,0.21318228630278063,0.1296928327645051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5419415645617341
2021-10-02 17:15:00,0.0,0.1978021978021978,0.41025641025641024,0.21936148300720906,0.0,0.23687752355316286,0.1001890359168242,0.31095406360424027,0.13025210084033612,0.277526395173454,0.21905940594059406,0.0,0.0,0.0,0.0
2021-10-02 17:30:00,0.0,0.0,0.0,0.0,0.20136518771331058,0.30686406460296095,0.10207939508506617,0.3462897526501767,0.19747899159663865,0.2956259426847662,0.0,0.3040847201210288,0.1684931506849315,0.08555555555555555,0.30348727615457116
2021-10-02 17:45:00,0.11444444444444445,0.1978021978021978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32602739726027397,0.11666666666666667,0.0
2021-10-02 18:00:00,0.0,0.0,0.3547008547008547,0.2070030895983522,0.10011376564277588,0.23283983849259757,0.10775047258979206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3713477851083883
2021-10-02 18:15:00,0.09222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.19434628975265017,0.09243697478991596,0.15837104072398192,0.13985148514851486,0.2042360060514372,0.16027397260273973,0.1322222222222222,0.0
2021-10-02 18:30:00,0.0,0.16483516483516483,0.3145299145299145,0.2317198764160659,0.149032992036405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19792648444863337
2021-10-02 18:45:00,0.0,0.0,0.0,0.0,0.0,0.3768506056527591,0.08506616257088848,0.26501766784452296,0.12605042016806722,0.248868778280543,0.11138613861386139,0.1588502269288956,0.0,0.0,0.0
2021-10-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 07:00:00,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 07:15:00,0.0,0.23956043956043957,0.2846153846153846,0.1791967044284243,0.1285551763367463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 07:30:00,0.0,0.0,0.0,0.0,0.0,0.3835800807537012,0.07750472589792061,0.29328621908127206,0.08403361344537814,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17194570135746606,0.12871287128712872,0.3721633888048412,0.24246575342465754,0.14333333333333334,0.0
2021-10-03 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2855796418473138
2021-10-03 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 09:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 10:00:00,0.3244444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 10:15:00,0.0,0.23516483516483516,0.3641025641025641,0.25025746652935116,0.12741751990898748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 10:30:00,0.0,0.0,0.0,0.0,0.0,0.21399730820995963,0.1001890359168242,0.49823321554770317,0.21428571428571427,0.3273001508295626,0.0,0.0,0.0,0.0,0.0
2021-10-03 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2747524752475248,0.3540090771558245,0.2726027397260274,0.23222222222222222,0.0
2021-10-03 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4524033930254477
2021-10-03 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 11:30:00,0.12,0.1978021978021978,0.30683760683760686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 11:45:00,0.0,0.0,0.0,0.2451081359423275,0.1501706484641638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 12:00:00,0.12333333333333334,0.0,0.0,0.0,0.0,0.5895020188425303,0.0945179584120983,0.24734982332155478,0.09243697478991596,0.2880844645550528,0.16336633663366337,0.21785173978819972,0.0,0.0,0.0
2021-10-03 12:15:00,0.0,0.21428571428571427,0.505982905982906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1821917808219178,0.09777777777777778,0.3119698397737983
2021-10-03 12:30:00,0.0,0.0,0.0,0.19876416065911431,0.1706484641638225,0.38896366083445494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.07939508506616258,0.24734982332155478,0.10504201680672269,0.277526395173454,0.0,0.0,0.0,0.0,0.0
2021-10-03 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17123287671232876,0.07777777777777778,0.30254476908576816
2021-10-03 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 14:30:00,0.15444444444444444,0.2571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 14:45:00,0.0,0.0,0.3811965811965812,0.20185375901132852,0.17178612059158133,0.25168236877523553,0.08506616257088848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24132730015082957,0.17574257425742573,0.3267776096822996,0.14246575342465753,0.1511111111111111,0.0
2021-10-03 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3185673892554194
2021-10-03 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 16:30:00,0.07444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 16:45:00,0.0,0.1978021978021978,0.3145299145299145,0.266735324407827,0.22184300341296928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 17:00:00,0.0,0.0,0.0,0.0,0.0,0.3082099596231494,0.09262759924385633,0.2968197879858657,0.12184873949579832,0.2850678733031674,0.0,0.0,0.0,0.0,0.0
2021-10-03 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26113861386138615,0.3237518910741301,0.23013698630136986,0.08777777777777777,0.0
2021-10-03 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23185673892554193
2021-10-03 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 18:15:00,0.10555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 18:30:00,0.0,0.2021978021978022,0.3401709401709402,0.19979402677651906,0.1092150170648464,0.19650067294751009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.08506616257088848,0.26501766784452296,0.12605042016806722,0.20211161387631976,0.10396039603960396,0.2027231467473525,0.10136986301369863,0.10888888888888888,0.0
2021-10-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-04 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-04 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-04 06:45:00,0.11222222222222222,0.1978021978021978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-04 07:00:00,0.0,0.0,0.35555555555555557,0.2286302780638517,0.12627986348122866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-04 07:15:00,0.0,0.0,0.0,0.0,0.0,0.26783310901749663,0.05671077504725898,0.31802120141342755,0.1638655462184874,0.220211161387632,0.18316831683168316,0.0,0.0,0.0,0.0
2021-10-04 07:30:00,0.10111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2723146747352496,0.16027397260273973,0.09777777777777778,0.24976437323279924
2021-10-04 07:45:00,0.0,0.2571428571428571,0.3641025641025641,0.1853759011328527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
