1.0_prev,2.0_prev,3.0_prev,4.0_prev,5.0_prev,6.0_prev,7.0_prev,8.0_prev,9.0_prev,10.0_prev,11.0_prev,12.0_prev,13.0_prev,14.0_prev,15.0_prev
0.09888888888888889,0.17412935323383086,0.4286905754795663,0.21730175077239958,0.17747440273037543,0.32166890982503366,0.0831758034026465,0.2791519434628975,0.07630522088353414,0.16181606519208383,0.4158415841584158,0.17593528816986856,0.10272727272727272,0.12111111111111111,0.24239713774597496
0.10111111111111111,0.19303482587064677,0.30275229357798167,0.23480947476828012,0.11376564277588168,0.3243606998654105,0.08506616257088846,0.19081272084805653,0.07630522088353414,0.18044237485448195,0.17326732673267325,0.1263902932254803,0.08,0.08333333333333333,0.2620751341681574
0.17777777777777778,0.21990049751243781,0.30775646371976645,0.24716786817713698,0.17064846416382254,0.22207267833109018,0.08506616257088846,0.1872791519434629,0.1285140562248996,0.20721769499417927,0.4306930693069307,0.18301314459049545,0.16090909090909092,0.10666666666666667,0.26744186046511625
0.13111111111111112,0.22885572139303484,0.3494578815679733,0.22142121524201855,0.18657565415244595,0.47644683714670255,0.08506616257088846,0.31802120141342755,0.12449799196787148,0.17927823050058206,0.19183168316831684,0.16076845298281092,0.1409090909090909,0.11,0.26475849731663686
0.09888888888888889,0.21592039800995025,0.30692243536280234,0.22451081359423275,0.14789533560864618,0.3364737550471063,0.0831758034026465,0.2579505300353357,0.07630522088353414,0.18742724097788127,0.1448019801980198,0.18301314459049545,0.17636363636363636,0.1511111111111111,0.29695885509839
0.1322222222222222,0.3154228855721393,0.39282735613010844,0.25231719876416064,0.17633674630261661,0.33243606998654107,0.0831758034026465,0.2579505300353357,0.08433734939759036,0.18626309662398138,0.17326732673267325,0.16481294236602628,0.11636363636363636,0.09888888888888889,0.21556350626118068
0.09111111111111111,0.21791044776119403,0.3377814845704754,0.20185375901132852,0.1422070534698521,0.2732166890982503,0.07372400756143667,0.2968197879858657,0.09236947791164658,0.16065192083818394,0.19925742574257427,0.15672396359959556,0.12727272727272726,0.10555555555555556,0.2513416815742397
0.07777777777777778,0.20696517412935322,0.36447039199332776,0.19773429454170957,0.11604095563139932,0.3283983849259758,0.09640831758034027,0.26855123674911663,0.10040160642570281,0.1920838183934808,0.40965346534653463,0.23761375126390294,0.13636363636363635,0.08777777777777777,0.278175313059034
0.12111111111111111,0.2228855721393035,0.31859883236030023,0.2368692070030896,0.13651877133105803,0.2920592193808883,0.08506616257088846,0.33568904593639576,0.10040160642570281,0.17229336437718276,0.16955445544554457,0.13549039433771487,0.1572727272727273,0.17222222222222222,0.29069767441860467
0.10555555555555556,0.208955223880597,0.34612176814011675,0.22451081359423275,0.1751990898748578,0.31763122476446837,0.08506616257088846,0.23674911660777384,0.08835341365461848,0.22467986030267753,0.2524752475247525,0.20020222446916078,0.11818181818181818,0.1,0.26565295169946335
0.09111111111111111,0.19402985074626866,0.35446205170975814,0.23274974253347064,0.18543799772468714,0.41184387617765816,0.08506616257088846,0.31448763250883394,0.12048192771084337,0.1979045401629802,0.1707920792079208,0.25075834175935285,0.15545454545454546,0.11666666666666667,0.24508050089445438
0.12111111111111111,0.23980099502487562,0.31442869057547956,0.2584963954685891,0.18657565415244595,0.28263795423956933,0.09073724007561437,0.2756183745583039,0.0963855421686747,0.25378346915017463,0.2537128712871287,0.224469160768453,0.16,0.10666666666666667,0.24508050089445438
0.10555555555555556,0.34626865671641793,0.4195162635529608,0.2749742533470649,0.161547212741752,0.3162853297442799,0.10775047258979206,0.26501766784452296,0.17670682730923695,0.21071012805587894,0.26732673267326734,0.2123356926188069,0.17181818181818181,0.16333333333333333,0.28354203935599287
0.07777777777777778,0.2527363184079602,0.4603836530442035,0.2255406797116375,0.18885096700796358,0.253028263795424,0.0888468809073724,0.2862190812720848,0.13654618473895583,0.22467986030267753,0.21163366336633663,0.134479271991911,0.11,0.12222222222222222,0.35867620751341683
0.09,0.23482587064676616,0.371976647206005,0.3419155509783728,0.16837315130830488,0.28263795423956933,0.07561436672967864,0.2968197879858657,0.06827309236947791,0.18277066356228172,0.17698019801980197,0.1820020222446916,0.14,0.09666666666666666,0.30590339892665475
0.10111111111111111,0.20398009950248755,0.29608006672226855,0.21009268795056643,0.10921501706484642,0.20053835800807537,0.05671077504725898,0.15901060070671377,0.13253012048192772,0.1408614668218859,0.1547029702970297,0.12133468149646107,0.1,0.09222222222222222,0.2262969588550984
0.09555555555555556,0.2099502487562189,0.32527105921601335,0.26364572605561276,0.1149032992036405,0.39569313593539707,0.0945179584120983,0.2968197879858657,0.12449799196787148,0.2270081490104773,0.26732673267326734,0.17087967644084934,0.1290909090909091,0.11222222222222222,0.19499105545617174
0.14666666666666667,0.2298507462686567,0.33444537114261885,0.30175077239958803,0.17178612059158135,0.24360699865410498,0.09640831758034027,0.23674911660777384,0.18072289156626506,0.2339930151338766,0.34282178217821785,0.1890798786653185,0.2081818181818182,0.11,0.3542039355992844
0.1,0.24577114427860697,0.34361968306922436,0.19876416065911431,0.14562002275312855,0.31090174966352624,0.09262759924385633,0.36042402826855124,0.13253012048192772,0.2339930151338766,0.23267326732673269,0.21536905965621841,0.14,0.15444444444444444,0.31753130590339895
0.1111111111111111,0.23283582089552238,0.2910758965804837,0.2090628218331617,0.17292377701934017,0.32166890982503366,0.09262759924385633,0.31448763250883394,0.20481927710843373,0.2270081490104773,0.37623762376237624,0.2103134479271992,0.13272727272727272,0.11,0.27549194991055453
0.11555555555555555,0.2228855721393035,0.3035863219349458,0.23892893923789907,0.1558589306029579,0.28667563930013457,0.10775047258979206,0.26148409893992935,0.10441767068273092,0.18859138533178113,0.17326732673267325,0.18503538928210314,0.13090909090909092,0.09222222222222222,0.3291592128801431
0.11555555555555555,0.2228855721393035,0.3035863219349458,0.23892893923789907,0.1558589306029579,0.28667563930013457,0.10775047258979206,0.26148409893992935,0.10441767068273092,0.18859138533178113,0.17326732673267325,0.18503538928210314,0.13090909090909092,0.09222222222222222,0.3291592128801431
0.11555555555555555,0.16318407960199005,0.28690575479566305,0.15447991761071062,0.11717861205915814,0.22207267833109018,0.06805293005671077,0.19081272084805653,0.0642570281124498,0.18160651920838183,0.1707920792079208,0.11931243680485339,0.10909090909090909,0.10222222222222223,0.23166368515205724
0.11555555555555555,0.16318407960199005,0.28690575479566305,0.15447991761071062,0.11717861205915814,0.22207267833109018,0.06805293005671077,0.19081272084805653,0.0642570281124498,0.18160651920838183,0.1707920792079208,0.11931243680485339,0.10909090909090909,0.10222222222222223,0.23166368515205724
0.06888888888888889,0.2417910447761194,0.329441201000834,0.15550978372811536,0.13651877133105803,0.3633916554508748,0.09073724007561437,0.2579505300353357,0.12449799196787148,0.1909196740395809,0.2202970297029703,0.19716885743174925,0.1318181818181818,0.13555555555555557,0.21735241502683364
0.05333333333333334,0.23681592039800994,0.47289407839866554,0.2090628218331617,0.1820250284414107,0.2732166890982503,0.10207939508506617,0.2332155477031802,0.3453815261044177,0.16414435389988358,0.20915841584158415,0.15874620829120323,0.2190909090909091,0.16111111111111112,0.31305903398926654
0.05333333333333334,0.23681592039800994,0.47289407839866554,0.2090628218331617,0.1820250284414107,0.2732166890982503,0.10207939508506617,0.2332155477031802,0.3453815261044177,0.16414435389988358,0.20915841584158415,0.15874620829120323,0.2190909090909091,0.16111111111111112,0.31305903398926654
0.05333333333333334,0.23681592039800994,0.47289407839866554,0.2090628218331617,0.1820250284414107,0.2732166890982503,0.10207939508506617,0.2332155477031802,0.3453815261044177,0.16414435389988358,0.20915841584158415,0.15874620829120323,0.2190909090909091,0.16111111111111112,0.31305903398926654
0.11444444444444445,0.21194029850746268,0.5162635529608006,0.1627188465499485,0.15244596131968147,0.32705248990578734,0.08128544423440454,0.35335689045936397,0.14056224899598393,0.19557625145518046,0.2301980198019802,0.2103134479271992,0.12272727272727273,0.11222222222222222,0.2567084078711986
0.11444444444444445,0.21194029850746268,0.5162635529608006,0.1627188465499485,0.15244596131968147,0.32705248990578734,0.08128544423440454,0.35335689045936397,0.14056224899598393,0.19557625145518046,0.2301980198019802,0.2103134479271992,0.12272727272727273,0.11222222222222222,0.2567084078711986
0.09666666666666666,0.21990049751243781,0.3127606338615513,0.2368692070030896,0.16382252559726962,0.35262449528936746,0.09262759924385633,0.2826855123674912,0.1285140562248996,0.22235157159487776,0.20544554455445543,0.1718907987866532,0.11272727272727273,0.10777777777777778,0.3005366726296959
0.10444444444444445,0.23482587064676616,0.31693077564637195,0.21833161688980432,0.2036405005688282,0.3566621803499327,0.08506616257088846,0.3568904593639576,0.10843373493975904,0.20372526193247964,0.18688118811881188,0.2416582406471183,0.12363636363636364,0.3411111111111111,0.29069767441860467
0.10444444444444445,0.23482587064676616,0.31693077564637195,0.21833161688980432,0.2036405005688282,0.3566621803499327,0.08506616257088846,0.3568904593639576,0.10843373493975904,0.20372526193247964,0.18688118811881188,0.2416582406471183,0.12363636363636364,0.3411111111111111,0.29069767441860467
0.11555555555555555,0.14925373134328357,0.427022518765638,0.21009268795056643,0.20705346985210465,0.2543741588156124,0.05671077504725898,0.3462897526501767,0.10040160642570281,0.1979045401629802,0.1943069306930693,0.19312436804853386,0.10363636363636364,0.11555555555555555,0.19141323792486584
0.11555555555555555,0.14925373134328357,0.427022518765638,0.21009268795056643,0.20705346985210465,0.2543741588156124,0.05671077504725898,0.3462897526501767,0.10040160642570281,0.1979045401629802,0.1943069306930693,0.19312436804853386,0.10363636363636364,0.11555555555555555,0.19141323792486584
0.12333333333333334,0.2308457711442786,0.3502919099249375,0.19361483007209063,0.1296928327645051,0.43203230148048455,0.0661625708884688,0.26855123674911663,0.09236947791164658,0.20721769499417927,0.422029702970297,0.14155712841253792,0.16636363636363635,0.12111111111111111,0.24776386404293382
0.12333333333333334,0.2308457711442786,0.3502919099249375,0.19361483007209063,0.1296928327645051,0.43203230148048455,0.0661625708884688,0.26855123674911663,0.09236947791164658,0.20721769499417927,0.422029702970297,0.14155712841253792,0.16636363636363635,0.12111111111111111,0.24776386404293382
0.1111111111111111,0.24477611940298508,0.25604670558799,0.22245108135942326,0.1149032992036405,0.360699865410498,0.1001890359168242,0.4028268551236749,0.11244979919678715,0.18742724097788127,0.19554455445544555,0.17290192113245703,0.10909090909090909,0.10333333333333333,0.2522361359570662
0.1,0.19402985074626866,0.3427856547122602,0.21627188465499486,0.18543799772468714,0.36608344549125166,0.05671077504725898,0.42402826855123676,0.1285140562248996,0.20023282887077998,0.3650990099009901,0.20930232558139536,0.10727272727272727,0.11666666666666667,0.26654740608228983
0.0811111111111111,0.2298507462686567,0.4061718098415346,0.21936148300720906,0.13083048919226395,0.3283983849259758,0.07939508506616257,0.31448763250883394,0.20883534136546184,0.2421420256111758,0.24133663366336633,0.1789686552072801,0.14454545454545453,0.14333333333333334,0.2853309481216458
0.13555555555555557,0.20796019900497512,0.39532944120100083,0.2760041194644696,0.1899886234357224,0.2718707940780619,0.11531190926275993,0.2791519434628975,0.1606425702811245,0.3550640279394645,0.3935643564356436,0.2123356926188069,0.1509090909090909,0.1,0.26475849731663686
0.0811111111111111,0.2099502487562189,0.3177648040033361,0.243048403707518,0.1547212741751991,0.30148048452220727,0.08506616257088846,0.38515901060070673,0.10040160642570281,0.19324796274738068,0.15717821782178218,0.24469160768452983,0.16,0.14888888888888888,0.2826475849731664
0.12111111111111111,0.1781094527363184,0.3803169307756464,0.22966014418125644,0.17292377701934017,0.37415881561238223,0.0888468809073724,0.2826855123674912,0.11244979919678715,0.17578579743888242,0.23391089108910892,0.17290192113245703,0.14636363636363636,0.11333333333333333,0.2182468694096601
0.12111111111111111,0.1781094527363184,0.3803169307756464,0.22966014418125644,0.17292377701934017,0.37415881561238223,0.0888468809073724,0.2826855123674912,0.11244979919678715,0.17578579743888242,0.23391089108910892,0.17290192113245703,0.14636363636363636,0.11333333333333333,0.2182468694096601
0.13111111111111112,0.19701492537313434,0.41367806505421184,0.576725025746653,0.10921501706484642,0.23687752355316286,0.06805293005671077,0.2049469964664311,0.08835341365461848,0.1548311990686845,0.14603960396039603,0.134479271991911,0.10909090909090909,0.09222222222222222,0.2298747763864043
0.12333333333333334,0.19402985074626866,0.359466221851543,0.25952626158599384,0.13993174061433447,0.38627187079407804,0.08506616257088846,0.26855123674911663,0.10040160642570281,0.19674039580908032,0.17326732673267325,0.134479271991911,0.13,0.09555555555555556,0.2692307692307692
0.12333333333333334,0.19402985074626866,0.359466221851543,0.25952626158599384,0.13993174061433447,0.38627187079407804,0.08506616257088846,0.26855123674911663,0.10040160642570281,0.19674039580908032,0.17326732673267325,0.134479271991911,0.13,0.09555555555555556,0.2692307692307692
0.10666666666666667,0.2407960199004975,0.32610508757297746,0.16374871266735325,0.10352673492605233,0.4199192462987887,0.08695652173913043,0.2968197879858657,0.11244979919678715,0.1850989522700815,0.18564356435643564,0.14256825075834176,0.10272727272727272,0.11888888888888889,0.22093023255813954
0.1511111111111111,0.19303482587064677,0.2944120100083403,0.22142121524201855,0.1547212741751991,0.3795423956931359,0.09829867674858223,0.23674911660777384,0.13253012048192772,0.2817229336437718,0.23514851485148514,0.20525783619817997,0.18,0.13777777777777778,0.25402504472271914
0.12111111111111111,0.16318407960199005,0.6914095079232694,0.22451081359423275,0.1353811149032992,0.23418573351278602,0.1001890359168242,0.26501766784452296,0.14056224899598393,0.20954598370197905,0.25123762376237624,0.17593528816986856,0.14545454545454545,0.11888888888888889,0.26565295169946335
0.15666666666666668,0.20497512437810944,0.40033361134278567,0.243048403707518,0.1558589306029579,0.2032301480484522,0.06994328922495274,0.21908127208480566,0.1285140562248996,0.15715948777648428,0.15841584158415842,0.12133468149646107,0.09181818181818181,0.07555555555555556,0.19230769230769232
0.11,0.2427860696517413,0.32527105921601335,0.23480947476828012,0.11831626848691695,0.2193808882907133,0.0661625708884688,0.18374558303886926,0.08433734939759036,0.15832363213038417,0.16336633663366337,0.12032355915065723,0.12090909090909091,0.11444444444444445,0.26833631484794274
0.07777777777777778,0.16318407960199005,0.31359466221851545,0.17816683831101957,0.10580204778156997,0.2072678331090175,0.05671077504725898,0.21201413427561838,0.12048192771084337,0.1408614668218859,0.15346534653465346,0.13751263902932254,0.1,0.08888888888888889,0.16100178890876565
0.07777777777777778,0.16318407960199005,0.31359466221851545,0.17816683831101957,0.10580204778156997,0.2072678331090175,0.05671077504725898,0.21201413427561838,0.12048192771084337,0.1408614668218859,0.15346534653465346,0.13751263902932254,0.1,0.08888888888888889,0.16100178890876565
0.09555555555555556,0.20497512437810944,0.3019182652210175,0.2584963954685891,0.11604095563139932,0.5908479138627187,0.11531190926275993,0.2508833922261484,0.10040160642570281,0.2339930151338766,0.31064356435643564,0.1789686552072801,0.11545454545454545,0.10777777777777778,0.26833631484794274
0.11666666666666667,0.17512437810945275,0.26605504587155965,0.18125643666323377,0.11717861205915814,0.4360699865410498,0.10396975425330812,0.4098939929328622,0.10843373493975904,0.29220023282887075,0.2957920792079208,0.18402426693629928,0.1409090909090909,0.1111111111111111,0.32647584973166366
0.11666666666666667,0.17512437810945275,0.26605504587155965,0.18125643666323377,0.11717861205915814,0.4360699865410498,0.10396975425330812,0.4098939929328622,0.10843373493975904,0.29220023282887075,0.2957920792079208,0.18402426693629928,0.1409090909090909,0.1111111111111111,0.32647584973166366
0.11555555555555555,0.19800995024875623,0.30442035029190995,0.22760041194644695,0.16382252559726962,0.32301480484522205,0.10775047258979206,0.3215547703180212,0.20883534136546184,0.1850989522700815,0.2042079207920792,0.1890798786653185,0.1509090909090909,0.11222222222222222,0.32021466905187834
0.12666666666666668,0.21791044776119403,0.3694745621351126,0.21833161688980432,0.20819112627986347,0.20995962314939434,0.06805293005671077,0.1978798586572438,0.08835341365461848,0.20954598370197905,0.16955445544554457,0.15369059656218403,0.12454545454545454,0.13333333333333333,0.26744186046511625
0.07333333333333333,0.19402985074626866,0.3269391159299416,0.7054582904222451,0.1558589306029579,0.2543741588156124,0.05671077504725898,0.29328621908127206,0.10040160642570281,0.18742724097788127,0.1844059405940594,0.17087967644084934,0.10909090909090909,0.09888888888888889,0.23792486583184258
0.10888888888888888,0.208955223880597,0.3861551292743953,0.21936148300720906,0.13765642775881684,0.19784656796769853,0.07750472589792061,0.19081272084805653,0.060240963855421686,0.13969732246798602,0.19306930693069307,0.1243680485338726,0.12818181818181817,0.07222222222222222,0.24239713774597496
0.052222222222222225,0.16417910447761194,0.6188490408673895,0.21524201853759012,0.11831626848691695,0.27994616419919244,0.07183364839319471,0.1978798586572438,0.06827309236947791,0.16530849825378346,0.19306930693069307,0.17593528816986856,0.11363636363636363,0.10888888888888888,0.2334525939177102
0.11777777777777777,0.24776119402985075,0.2969140950792327,0.20494335736354274,0.17747440273037543,0.26648721399730824,0.09829867674858223,0.37809187279151946,0.3453815261044177,0.19324796274738068,0.18316831683168316,0.15267947421638017,0.09636363636363636,0.11333333333333333,0.35062611806797855
0.07,0.19203980099502488,0.2727272727272727,0.6529351184346035,0.12400455062571103,0.288021534320323,0.08695652173913043,0.30742049469964666,0.0963855421686747,0.20954598370197905,0.19801980198019803,0.13245702730030334,0.21,0.12333333333333334,0.2826475849731664
0.06666666666666667,0.25870646766169153,0.4245204336947456,0.3027806385169928,0.21160409556313994,0.3283983849259758,0.09073724007561437,0.5159010600706714,0.1566265060240964,0.2270081490104773,0.16831683168316833,0.1698685540950455,0.14636363636363636,0.14555555555555555,0.24776386404293382
0.10666666666666667,0.22786069651741295,0.3286071726438699,0.203913491246138,0.11035267349260523,0.6500672947510094,0.08506616257088846,0.254416961130742,0.13253012048192772,0.2630966239813737,0.24876237623762376,0.1911021233569262,0.15363636363636363,0.09666666666666666,0.21377459749552774
0.10222222222222223,0.1791044776119403,0.3002502085070892,0.2121524201853759,0.17974971558589306,0.35935397039030953,0.1285444234404537,0.2332155477031802,0.060240963855421686,0.239813736903376,0.18193069306930693,0.14256825075834176,0.11818181818181818,0.09222222222222222,0.26475849731663686
0.10666666666666667,0.1791044776119403,0.26605504587155965,0.16889804325437693,0.13196814562002276,0.19380888290713325,0.11342155009451796,0.21201413427561838,0.06827309236947791,0.12223515715948778,0.14108910891089108,0.1243680485338726,0.10636363636363637,0.1,0.23255813953488372
0.10666666666666667,0.1791044776119403,0.26605504587155965,0.16889804325437693,0.13196814562002276,0.19380888290713325,0.11342155009451796,0.21201413427561838,0.06827309236947791,0.12223515715948778,0.14108910891089108,0.1243680485338726,0.10636363636363637,0.1,0.23255813953488372
0.05555555555555555,0.23781094527363184,0.27689741451209343,0.13182286302780638,0.11262798634812286,0.32166890982503366,0.07372400756143667,0.23674911660777384,0.09236947791164658,0.2048894062863795,0.20173267326732675,0.1718907987866532,0.12454545454545454,0.08,0.27280858676207514
0.11333333333333333,0.23582089552238805,0.26688907422852376,0.2729145211122554,0.16723549488054607,0.20592193808882908,0.0831758034026465,0.2508833922261484,0.13253012048192772,0.16414435389988358,0.29826732673267325,0.19817997977755308,0.1890909090909091,0.11,0.29874776386404295
0.11333333333333333,0.23582089552238805,0.26688907422852376,0.2729145211122554,0.16723549488054607,0.20592193808882908,0.0831758034026465,0.2508833922261484,0.13253012048192772,0.16414435389988358,0.29826732673267325,0.19817997977755308,0.1890909090909091,0.11,0.29874776386404295
0.12777777777777777,0.22786069651741295,0.38281901584653877,0.21936148300720906,0.1626848691695108,0.23283983849259757,0.11342155009451796,0.254416961130742,0.12449799196787148,0.2479627473806752,0.25,0.14964610717896865,0.10545454545454545,0.09222222222222222,0.2441860465116279
0.11555555555555555,0.208955223880597,0.3769808173477898,0.19979402677651906,0.15813424345847554,0.4670255720053836,0.05671077504725898,0.3215547703180212,0.08433734939759036,0.28870779976717115,0.2042079207920792,0.25884732052578363,0.15,0.13666666666666666,0.2826475849731664
0.11555555555555555,0.208955223880597,0.3769808173477898,0.19979402677651906,0.15813424345847554,0.4670255720053836,0.05671077504725898,0.3215547703180212,0.08433734939759036,0.28870779976717115,0.2042079207920792,0.25884732052578363,0.15,0.13666666666666666,0.2826475849731664
0.10888888888888888,0.208955223880597,0.3894912427022519,0.23377960865087538,0.18088737201365188,0.23149394347240915,0.09640831758034027,0.24381625441696114,0.10441767068273092,0.1920838183934808,0.2079207920792079,0.2810920121334681,0.20636363636363636,0.12555555555555556,0.3211091234347048
0.10888888888888888,0.208955223880597,0.3894912427022519,0.23377960865087538,0.18088737201365188,0.23149394347240915,0.09640831758034027,0.24381625441696114,0.10441767068273092,0.1920838183934808,0.2079207920792079,0.2810920121334681,0.20636363636363636,0.12555555555555556,0.3211091234347048
0.10888888888888888,0.208955223880597,0.3894912427022519,0.23377960865087538,0.18088737201365188,0.23149394347240915,0.09640831758034027,0.24381625441696114,0.10441767068273092,0.1920838183934808,0.2079207920792079,0.2810920121334681,0.20636363636363636,0.12555555555555556,0.3211091234347048
0.09666666666666666,0.2407960199004975,0.31693077564637195,0.2368692070030896,0.17064846416382254,0.3310901749663526,0.07372400756143667,0.2508833922261484,0.06827309236947791,0.15133876600698487,0.12871287128712872,0.12335692618806876,0.13,0.3188888888888889,0.29695885509839
0.08,0.208955223880597,0.30692243536280234,0.2368692070030896,0.11035267349260523,0.18842530282637954,0.05671077504725898,0.21201413427561838,0.08433734939759036,0.10128055878928988,0.11633663366336634,0.12942366026289182,0.09454545454545454,0.07222222222222222,0.19230769230769232
0.07444444444444444,0.14925373134328357,0.2268557130942452,0.164778578784758,0.09670079635949944,0.1816958277254374,0.08506616257088846,0.1413427561837456,0.10040160642570281,0.09429569266589057,0.08292079207920793,0.1051567239635996,0.11818181818181818,0.12222222222222222,0.18246869409660108
0.07444444444444444,0.14925373134328357,0.2268557130942452,0.164778578784758,0.09670079635949944,0.1816958277254374,0.08506616257088846,0.1413427561837456,0.10040160642570281,0.09429569266589057,0.08292079207920793,0.1051567239635996,0.11818181818181818,0.12222222222222222,0.18246869409660108
0.1322222222222222,0.23980099502487562,0.3419516263552961,0.22142121524201855,0.14334470989761092,0.2759084791386272,0.05671077504725898,0.2862190812720848,0.07630522088353414,0.14668218859138532,0.17945544554455445,0.17593528816986856,0.15818181818181817,0.10888888888888888,0.18336314847942756
